message,datetime,user,message_id
$AAPL So the next aid package that&39;s crafted by Democrats is now more likely to get passed because &quot;Trump’s weakness in the latest polls.&quot; [URL],2020-06-30T16:58:56Z,265383,224241193
Lots of compliments for Powell + Mnuchin even from Democratic Chairwoman Maxine Waters $AMZN $AAPL $FB,2020-06-30T16:56:54Z,3419970,224240377
"$AAPL 350 on its way, AGAIN.",2020-06-30T16:54:36Z,475192,224239462
"$SPY $AAPL $AMZN $FB $TSLA Oh look, it’s the first time that Treasury Secretary (stock market pump boy) and Fed Chairman (an accountant that wants 2% inflation but can’t get it so zero is bullish now?  :thinking_face:  :face_with_tears_of_joy: ) have worn masks to address the public. Depression is here. whitehouselieshouseofcardsstockmarketcrash2020Invest and use cannabis because cannabissaveslivesiamrisksavage iuse watchthis",2020-06-30T16:52:37Z,2909088,224238643
"$SPY $AAPL $GOOG $NFLX $AMZN Join daily scalper on indexes, join MTH trading group! [URL]",2020-06-30T16:52:34Z,857892,224238622
"$TSLA FOMO hasn’t even begun. Billionaires like Ron Baron and James Simons, sitting on 1.6m and 7m shares, respectively, aren’t selling. Buying this stock today is like buying $AAPL 15 years ago. It’s not the ground floor, but it’s still a killer investment.",2020-06-30T16:50:29Z,1320145,224237739
BEARISH SENTIMENT in $AAPL Jul-02 puts at $370 strike price. $800K premium paid.  [URL],2020-06-30T16:50:18Z,2138883,224237675
$aapl someone about to get banned in China.,2020-06-30T16:50:07Z,383614,224237601
The top Apple apps on App Store $AAPL AAPL [URL],2020-06-30T16:49:30Z,284225,224237353
"$AAPL $MSFT so we did tried to save the people that was stranded up there from last weeks high. but lesson from last week, DONT chase the stocks that are at ATH . $TSLA Be careful",2020-06-30T16:48:00Z,1502923,224236711
"$AAPL Crooks manipulating, started at 12:30",2020-06-30T16:47:40Z,191141,224236571
"$BLNK Getting more and more credibility. $AAPL: &quot;Apple Maps on iOS14 will include Electric Vehicle charge routing, which will include routing to Blink charging stations.&quot;",2020-06-30T16:47:14Z,3410146,224236383
@AlexanderHandleton tomorrow China will do the same to $AAPL . Game of cat and mouse,2020-06-30T16:45:03Z,1966114,224235452
$AAPL puts paid congrats if anyone followed  :winking_face: ,2020-06-30T16:43:56Z,3378943,224235010
$AAPL 360 target for my put debits,2020-06-30T16:43:46Z,801337,224234940
$AAPL got some put debits just in case lol,2020-06-30T16:40:48Z,801337,224233817
$AAPL Recommendations to sell options (Buy-Write) on 2020-06-30 for AAPL [URL],2020-06-30T16:40:02Z,732840,224233497
$TSLA at this point we just need JPOW showing up in a TSLA calling Trump on his $AAPL phone.,2020-06-30T16:39:16Z,1559636,224233198
"$AAPL just remember, anytime u buy puts the market is going to try and send it higher every-time to ruin premium",2020-06-30T16:38:10Z,3359807,224232754
$SPY $AAPL Bazooka time  :rocket: ,2020-06-30T16:37:40Z,451619,224232537
$SPY $AAPL TOO STRONG  :flexed_biceps_medium-light_skin_tone: ,2020-06-30T16:37:19Z,451619,224232379
$AAPL Think Powell brings this under $360,2020-06-30T16:36:47Z,695910,224232147
$AAPL short the rips,2020-06-30T16:36:19Z,1906327,224231939
$SPY $AAPL $WKHS look at $SPCE,2020-06-30T16:36:10Z,1918383,224231882
US-Apple-Movies-Top-10 $AAPL AAPL [URL],2020-06-30T16:35:25Z,284225,224231612
$MSFT $AAPL $TSLA $FB $AMZN  yes,2020-06-30T16:34:47Z,2268976,224231361
$AAPL NOT GOOD! &quot;Trump’s weakness in the latest polls.&quot;,2020-06-30T16:34:18Z,265383,224231184
$FB $MSFT $MU $AAPL $LULU LULU  :light_bulb:  :eyes: Market SPY 5 day minute broke out SPY 305SPY 314 conceivable going into the EOW,2020-06-30T16:20:56Z,593228,224225834
$TSLA $NVDA $AMD $AAPL $SPY FEDs money are debt-money from the begining. Question is only when the usa citizens will pay the bill. When they begin to pay. whole world will pay this too.,2020-06-30T16:20:03Z,535296,224225451
$AAPL $BA AIRLINES LOOKING TO BREAKOUT. $AAL  :rocket: ,2020-06-30T16:19:13Z,3568779,224225078
$AAPL just keep chuggin,2020-06-30T16:19:08Z,2814076,224225041
$AAPL looking for multi point flush at some point today.,2020-06-30T16:17:35Z,1045135,224224336
$AAPL Its getting higher. Push some more. Stay positive Bulls,2020-06-30T16:16:15Z,3715013,224223805
$AAPL has a very good Piotroski-F score of 8.00. This indicates great health and profitability. [URL],2020-06-30T16:15:00Z,47688,224223305
$AAPL - Still believing in this one even though we only closed short of $362 yesterday.,2020-06-30T16:14:32Z,3068240,224223131
$AAPL this could very well shoot into the close. :thinking_face: ,2020-06-30T16:12:47Z,2248257,224222434
"$AAPL Scientists Say New Strain of Swine Flu Virus Is Spreading to Humans in ChinaA new study warns that the strain of H1N1, common on China’s pig farms since 2016, should be “urgently” controlled to avoid another pandemic.I guess they are on &quot;Wall Street&quot; today.I mean.the &quot;Pigs&quot; [URL]",2020-06-30T16:12:21Z,2197536,224222234
"$AAPL NEW ARTICLE : Dividend Growth 50: Big Income Growth, Minimal Pandemic Peril [URL]",2020-06-30T16:10:05Z,1555408,224221262
$AAPL Like I said always the bears falling for it. but sure might wanna take some profits now if I were you. don’t be greedy,2020-06-30T16:08:46Z,1502923,224220696
$AAPL Next couple of weeks disaster in Covid cases increase after 4th of July!,2020-06-30T16:04:00Z,265383,224218608
$AAPL $SPY airlines are ready to jump. $AAL $SAVE $AZUL,2020-06-30T15:59:04Z,3568779,224216525
"$FB $AAPL Both USA tech diamonds  :gem_stone:  both will go much higher , 420 price target for each apple an Facebook . See you guys on the moon  :full_moon_face:   :rocket: ",2020-06-30T15:58:52Z,3489765,224216441
$NNDM - My positions are in. Nano is going to be a millionaire maker! No doubt about it. $AAPL $TSLA $FB $INTC time to move some positions over Cowboys. Shits going to get HOT! US govt is going to consider this tech mission critical.  :rocket:   :rocket:  They hold the patent to all future tech. 3D printed 10 layer PCB chips. Unheard of. This along side Internet of Things will be unstoppable.,2020-06-30T15:57:48Z,3432882,224215999
$AAPL Mnuchin is going to sugar coat everything .easy money today! $,2020-06-30T15:57:17Z,265383,224215766
"$BLNK if $AAPL take over, SP will be $20",2020-06-30T15:56:29Z,1981992,224215432
$QRVO Going forward I think this has had a great run I&39;m taking profits on half and buyinmg OTM Puts on the rest! I&39;ve seen a few posts around about suppliers orders being cut.$AAPL is timing component orders.,2020-06-30T15:56:08Z,159463,224215294
$AAPL insanely good bullflag rn,2020-06-30T15:55:33Z,2814076,224215051
"$AAPL Buy dips, sell rips! $",2020-06-30T15:54:47Z,265383,224214719
$AAPL $WFC  … Apple net 2019 profits:  :heavy_dollar_sign: 50 billion  :check_mark_button:                                   Wells Fargo net 2019 profits:  :heavy_dollar_sign: 20 billion  :check_mark_button:  :warning: Yes.unbelievable :face_with_raised_eyebrow:  . check it yourself  :face_with_monocle:  . Bullish on both  :flexed_biceps_light_skin_tone:   $SPY $QQQ $DJIA,2020-06-30T15:54:24Z,1315304,224214552
focusing on Electric. $NKLA $WKHS $BLNK $TSLA is the company to beat and I think the competition is getting fierce. $AAPL possible take overs.,2020-06-30T15:53:55Z,122803,224214320
$AAPL NEW ARTICLE : Why Apple Stock Is Still a Solid Buy in Today’s Market [URL],2020-06-30T15:53:22Z,1555408,224214080
$AAPL BIG day tmrw: ADP employment report one of many $,2020-06-30T15:53:15Z,265383,224214024
"$AAPL $QQQ $SPY $FB Apple and Facebook going much higher , USA tech , both cash flow positive , both great brands . Go long and retire with 401k",2020-06-30T15:52:35Z,3489765,224213721
$AAPL Expecting steady selloff as we approach 4th of July weekend! $,2020-06-30T15:51:32Z,265383,224213257
$AAPL AppStore chief in Europe defended the company&39;s developer policies on Tuesday amid increased antitrust scrutiny in the region and in other parts of the world. appleinsider.com/articles/20/06…,2020-06-30T15:51:30Z,995834,224213236
$AAPL A stock of my own heart  :red_heart: ,2020-06-30T15:50:54Z,1167457,224212963
"$SPCE $FB $TWTR $GOOGL $AAPL Virgin Galactic has extremely high value of shorted shares, 29,980,000 which is 55,88% of float. All this sellers are potential buyers.SPCE is absolutely undervalued considering the unlimited possibilities of space and Virgin Galactic knowledge for many many years.What is a Short Squeeze and How Can You Profit From It?[URL]",2020-06-30T15:48:44Z,3505894,224212034
$SPY $TVIX $AAPL $QQQ $DJIA,2020-06-30T15:47:52Z,760587,224211650
"$AAPL profit, next dip please! $",2020-06-30T15:47:39Z,265383,224211564
$ES_F $SPY $AAPL $ALT $FSLY another day in paradise =),2020-06-30T15:46:55Z,607281,224211299
$AAPL watch out for Powell testimony,2020-06-30T15:46:02Z,801337,224210929
$AAPL Those dips are crazy easy quickies.don&39;t know how WS allows that lol $,2020-06-30T15:45:58Z,265383,224210902
$AAPL I cannot believe this is daily green,2020-06-30T15:45:52Z,1183744,224210858
$AAPL NEW ARTICLE : The Top 7 Healthcare Stocks You Should Be Watching [URL],2020-06-30T15:45:14Z,1555408,224210584
"$ZOM $AAPL    Bargain ALERT :yen_banknote:  :locked:  :hundred_points:  :chequered_flag:  :dog_face:  :thinking_face: . TRUFORMA U TUBE ITEnd of quarter, pickup on the dips, exploding on a PR or the $QRVO $3 BO  :handshake:  :locked:  :chequered_flag: ",2020-06-30T15:45:12Z,466651,224210573
$AAPL expect a sell off soon. Powell speaking,2020-06-30T15:41:14Z,3409456,224208954
$FB one thing I have learned in the market. Never short the big dawgs. Even if it looks right. $FB $AAPL $AMZN $MSFT,2020-06-30T15:39:26Z,3229062,224208239
thanks $AAPL folks . we now look for where the level the bounce is. $SPY,2020-06-30T15:36:32Z,11239,224207087
$SPY $DJIA $SPX I was slightly wrong and missed to read one of the “tyche” variable (a.ka nature) . which became strong 7:45am PST and the sudden increase in SPY. I could have waited until then to load PUTS but anyways did not miss much as I started when $AAPL hit $365Anyways the strength of that variable is decreased now and gradually it’s getting decreased throughout the day. and that explains why I called a GREEN to  RED day today!,2020-06-30T15:36:10Z,1381983,224206938
$AAPL [URL] The only FREE browser extension that allows you to save money,2020-06-30T15:34:59Z,1705067,224206463
$DKNG  $SPY $AAPL people will need to upgrade from their shitty phones to something faster.,2020-06-30T15:32:32Z,236839,224205458
$AAPL Rejected again  :rolling_on_the_floor_laughing:  :face_with_tears_of_joy:  :rolling_on_the_floor_laughing: ,2020-06-30T15:32:13Z,1767436,224205341
awesomeness. 2nd round of profits on $AAPL. time to take some profits. just read the charts right - stocks doesn&39;t care what you think. $SPY,2020-06-30T15:32:08Z,11239,224205300
"$INO Even if INO gets 25% of the total Vaccine demand globally, $INO do well economically.  It is about opening up the economy GLOBALLY  and travel GLOBALLY and  when INO gets into AID vaccine development along with Cancer Cure( like Glioblastoma ) with their platform, they be the NEW  $AMZN or $AAPL or $TSLA or $SHOP GOOD LUCK ALL holding on to your valuable INO shares. Let the shorts suffer today.",2020-06-30T15:30:15Z,298678,224204466
$SPY $AAPL,2020-06-30T15:30:10Z,1416144,224204429
$aapl $tsla history doesn’t always repeat but it rhymes! Bam!,2020-06-30T15:29:48Z,271416,224204290
$TSLA $NVDA $AMD $AAPL $SPY they lift this without backbounces as if tomorrow we  wont see the sunrise.,2020-06-30T15:29:03Z,535296,224203960
"$SPY $BA $UVXY $AAPL Morning thought . I&39;m pretty sure you are going to want to position short above this 3070 level. Hopefully they run it a bit more, over 3080. I think we are just seeing an end of month push but I&39;m not buying into it.",2020-06-30T15:28:59Z,162218,224203937
"Despite the Digitimes article, $AAPL could still go higher!c",2020-06-30T15:28:15Z,92271,224203618
$AAPL even greater recession. Means higher we go,2020-06-30T15:28:06Z,3444011,224203531
"$AAPL Coronavirus update: Pandemic is ‘not even close to being over,’ says WHO head, urging better testing — and face masks [URL]",2020-06-30T15:26:53Z,265383,224202976
$SPY $AAPL Going to just keep squeezing these shorts,2020-06-30T15:25:47Z,451619,224202482
"$SPY $AAPL I’ll never understand why retail shorts into strength.  :man_facepalming:  Buy stocks that go up and sell stocks that go down, not the opposite",2020-06-30T15:24:19Z,451619,224201873
$BLNK it has a lot of potential.ev is future. $BLNK  on $AAPL map.,2020-06-30T15:24:18Z,3448309,224201867
$AAPL $BA come on Powell do the normal and let’s feed the bears!,2020-06-30T15:23:54Z,3161517,224201710
$AMZN $AAPL $FB Get ready to load up on puts.,2020-06-30T15:22:57Z,493249,224201266
$AAPL $AVGO Unlicensed Use of the 6 GHz Band [URL],2020-06-30T15:21:56Z,2762379,224200793
$AAPL $360 / $365 weekly puts here.,2020-06-30T15:21:49Z,1503123,224200738
TikTok vanishes from $aapl App Store and Google’s Play Store in India following its ban,2020-06-30T15:21:33Z,995834,224200615
$AAPL are we 370 yet ?,2020-06-30T15:21:24Z,1300859,224200550
$SPY $AAPL You F@&amp;K with the bulls you get the horns,2020-06-30T15:20:11Z,451619,224199991
$SPY $AAPL  :face_with_tears_of_joy: ,2020-06-30T15:19:15Z,236839,224199554
"$SPY $AAPL   yup, starting with deleting cnbc, cnn, msnbc and fox apps.",2020-06-30T15:18:31Z,236839,224199238
"$TSLA $NVDA $AMD $AAPL $SPY if bi@ches are not allowed to use FEDs money for buybacks in Q3 , guess when it is. Tomorrow! Today Last day for them!",2020-06-30T15:17:27Z,535296,224198791
$AAPL endless bid. As if the money is being created out of thin air,2020-06-30T15:17:13Z,224827,224198679
$SPY $AAPL,2020-06-30T15:17:02Z,451619,224198582
BULLISH SENTIMENT in $AAPL Jul-02 calls at $360 strike price. $500K premium paid.  [URL],2020-06-30T15:17:00Z,2138883,224198563
“Wash Us In The Blood” - Kayne West$SPY $SNAP $AAPL $FB  :globe_showing_Europe-Africa:  :comet: ,2020-06-30T15:16:24Z,2154491,224198295
$AAPL there ain’t no stopping her,2020-06-30T15:15:47Z,1257541,224198035
$AAPL Fed’s Williams warns that U.S. economy far from healthy even if worst of the coronavirus outbreak is over [URL],2020-06-30T15:15:08Z,265383,224197733
$AAPL heads up on NOC. Beat down from 350.00. Radar for 310.00 break. If it does. Back to 350.00 short term. U might look at it,2020-06-30T15:13:55Z,859121,224197195
$AAPL Economist Roubini expects &39;anemic&39; US recovery - and a &39;Greater Depression&39; looms [URL],2020-06-30T15:13:40Z,265383,224197084
$AAPL  Apple today announced there could be a transition the Mac to its world-class custom silicon to deliver industry-leading performance and powerful technologies.,2020-06-30T15:12:13Z,3715057,224196404
currently shoorted $AAPL again for the 2nd round of profits.  $SPY,2020-06-30T15:11:43Z,11239,224196191
$AAPL steady march past 400 :-),2020-06-30T15:11:14Z,1780994,224195971
$AAPL PROFIT,2020-06-30T15:10:47Z,265383,224195793
"$AAPL a civil war is coming in America over the next decade. With that will come all of these young “democratic” socialists who will make up a majority of government in the U.S. Capitalism as we know it will briefly disappear but the global juggernauts like Apple, Tesla, Amazon, Microsoft will continue to soar because of strong demand from at home consumer adaption to a new way of life. Best bet to become wealthy over the next decade is buy large cap global companies that are already accommodating to massive changes we’ve seen over the past 3 months.",2020-06-30T15:09:37Z,1095998,224195298
